"source_platform","item_id","keywords","product_url","product_title","detail_title","search_price_text","detail_price_text","shop_name","shop_url","location","sales_text","image_url","model","brand","control_system","payment_method","theme_style","color_category","origin_place","applicable_scene","applicable_age","device_type","applicable_gender","attributes_json","collected_at","capture_status","capture_note"
"taobao","613197592585","游戏机微动开关","https://item.taobao.com/item.htm?abbucket=7&id=613197592585&mi_id=0000H0byFqAusGqeBsrp_-ggOLfOSKpP8_WIcABEwSpcX_0&ns=1&priceTId=2147850917835909520991508e0fe9&skuId=4488856006550&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%228de49b90cc5f90a0724d25f188f36837%22%7D&xxc=taobaoSearch","游戏机微动开关 娃娃机拍拍乐套牛机鱼机发炮手掌按键用精品微动 3-60岁 微动开关 男女通用","游戏机微动开关 娃娃机拍拍乐套牛机鱼机发炮手掌按键用精品微动","¥ 10","￥10","15年老店 兰宇动漫科技","https://store.taobao.com/category.htm?appUid=RAzN8HWbFqRvqpfGqeywVMjkw3W8nj1Wjci1F6J52pJhcv4AuxV&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/503157920/O1CN017E8cPE28NPaenz0Pd_!!503157920.jpg_460x460q90.jpg_.webp","按钮微动开关","兰宇动漫","微动开关","","","5个/精品微动【二足】,10个/精品微动【二足】,20个/精品微动【二足】,30个/精品微动【二足】,40个/精品微动【二足】,50个/精品微动【二足】,100个/精品微动【二足】","","","3-60岁","","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""兰宇动漫"", ""适用年龄段"": ""3-60岁"", ""型号"": ""按钮微动开关"", ""控制系统"": ""微动开关"", ""颜色分类"": ""5个/精品微动【二足】,10个/精品微动【二足】,20个/精品微动【二足】,30个/精品微动【二足】,40个/精品微动【二足】,50个/精品微动【二足】,100个/精品微动【二足】""}","2026-07-09 18:01:52","success",""
"taobao","613366947563","游戏机微动开关","https://item.taobao.com/item.htm?abbucket=7&id=613366947563&mi_id=0000Y9GdEbgUOu2SyjiBvo2w7dG_8FITAiiFePetqjByD08&ns=1&priceTId=2147850917835909520991508e0fe9&skuId=4487120675561&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%22e3850b6d310f1c67fff337cbc24f978e%22%7D&xxc=taobaoSearch","微动开关按钮发炮按键通用儿童电玩鱼机拍拍乐耐用优质游戏机配件 12岁 男女通用","微动开关按钮发炮按键通用儿童电玩鱼机拍拍乐耐用优质游戏机配件","¥ 18","￥18","8年老店 小黄鸭电玩配件","https://store.taobao.com/category.htm?appUid=RAzN8HWZxxw1QZkyaEzx4C5wZo5SPTGUNvB3THFsVFUfNt6YC9o&spm=a21n57.1.item.3","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/3239401307/O1CN01fjDieG1LWeJPvZdzK_!!3239401307.jpg_460x460q90.jpg_.webp","微动开关","游戏机配件","","","","十个ZINGEAR开关（送2个）,二十个ZINGEAR开关（送4个）,五十个ZINGEAR开关（送10个）,100个ZINGEAR开关（送20个）","中国大陆","","12岁,14岁,11岁,13岁","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""游戏机配件"", ""适用年龄段"": ""12岁,14岁,11岁,13岁"", ""型号"": ""微动开关"", ""颜色分类"": ""十个ZINGEAR开关（送2个）,二十个ZINGEAR开关（送4个）,五十个ZINGEAR开关（送10个）,100个ZINGEAR开关（送20个）"", ""设备种类"": ""其他""}","2026-07-09 18:01:52","success",""
"taobao","613199800007","游戏机插座","https://item.taobao.com/item.htm?abbucket=7&id=613199800007&mi_id=0000wOyWrdt_pPCw0SbIFp2qYEEM9lbcvpygi5wX8n_Sih8&ns=1&priceTId=2147850917835909629212204e0fe9&skuId=4317576784639&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22518771d3e5c8ec1705109d2fcb4e419e%22%7D&xxc=taobaoSearch","游戏机三脚接线插口220V 外接三脚电源插头座 品字接口插座包邮 12岁 男女通用","游戏机三脚接线插口220V 外接三脚电源插头座 品字接口插座包邮","¥ 8","￥8","15年老店 兰宇动漫科技","https://store.taobao.com/category.htm?appUid=RAzN8HWbFqRvqpfGqeywVMjkw3W8nj1Wjci1F6J52pJhcv4AuxV&spm=a21n57.1.item.2","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/503157920/O1CN01STaR3B28NPQchfOvF_!!503157920.jpg_460x460q90.jpg_.webp","三脚插品字接口","兰宇","","","","3个,5个,10个,20个,30个,40个,50个,100个","","","12个月,18个月,2岁,12岁,14岁,4岁,14岁以上,3岁,6岁,5岁,8岁,7岁,11岁,9岁,10岁,13岁","","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""兰宇"", ""适用年龄段"": ""12个月,18个月,2岁,12岁,14岁,4岁,14岁以上,3岁,6岁,5岁,8岁,7岁,11岁,9岁,10岁,13岁"", ""型号"": ""三脚插品字接口"", ""颜色分类"": ""3个,5个,10个,20个,30个,40个,50个,100个""}","2026-07-09 18:01:52","success",""
"taobao","528076114371","游戏机插座","https://item.taobao.com/item.htm?abbucket=7&id=528076114371&mi_id=0000yavpj4Wxqf2a40Bct54xjlBtKNf49oOrwqGexnUBIHA&ns=1&priceTId=2147850917835909629212204e0fe9&skuId=3142922895374&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%224b040496a720f9cf8070c4834ae3c759%22%7D&xxc=taobaoSearch","儿童亲子游戏机游艺机格斗机拍拍乐电源4四脚开关品字插头插座 14岁以上 男女通用","儿童亲子游戏机游艺机格斗机拍拍乐电源4四脚开关品字插头插座","¥ 14","平台加补后￥14.41优惠前￥14.85","14年老店 广州鸿泽动漫","https://store.taobao.com/category.htm?appUid=RAzN8HWTb99zH1JGG1LUTNgu8ZEkZwgLPRJnUGSWFUwh4jEFuJq&spm=a21n57.1.item.3","广东","付款","https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/356635038/O1CN01V1Jo7e1n5S5OpYK3i_!!356635038.jpg_460x460q90.jpg_.webp","游艺机配件","游艺机","","","","四角开关（10个）,品字插座（10个）,三孔插座（10个）,二脚开关（10个）,电源插座线（10条）,三脚开关（10个）","中国大陆","","12个月,18个月,2岁,12岁,14岁,4岁,14岁以上,3岁,6岁,5岁,8岁,7岁,11岁,9岁,10岁,13岁","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""游艺机"", ""适用年龄段"": ""12个月,18个月,2岁,12岁,14岁,4岁,14岁以上,3岁,6岁,5岁,8岁,7岁,11岁,9岁,10岁,13岁"", ""型号"": ""游艺机配件"", ""颜色分类"": ""四角开关（10个）,品字插座（10个）,三孔插座（10个）,二脚开关（10个）,电源插座线（10条）,三脚开关（10个）"", ""设备种类"": ""其他""}","2026-07-09 18:01:52","success",""
"taobao","695021413451","游戏机排插","https://detail.tmall.com/item.htm?abbucket=7&id=695021413451&mi_id=0000fswrUrVV4B1VEHC2mZumM7RZfqtjuWn4Yiv8QCSHpOY&ns=1&priceTId=2147850917835909736052911e0fe9&skuId=5540781638100&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22ac4c0387999d43b183b4de59b952b984%22%7D&xxc=taobaoSearch","Trozk特洛克拖线板插排红白机插座桌面电竞排插接线板插线板usb 立方体插线板热卖 榜·第9名 收纳 宿舍用 4插位","Trozk特洛克拖线板插排红白机插座桌面电竞排插接线板插线板usb-tmall.com天猫","¥ 249","店铺优惠后￥249优惠前￥399","5年老店 trozk旗舰店","https://store.taobao.com/category.htm?appUid=RAzN8HWP7CFcKqJV6q6ZyZsyw17QM2A8iTpb1EjebMheYcTJBuq&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2210517518594/O1CN01xVF3pS2DM6k6jQjj0_!!0-item_pic.jpg_460x460q90.jpg_.webp","TC02","trozk","","","","代写贺卡(须备注或留言提供文字内容） 第二代45W氮化镓快充【赠魔术贴】 收藏加购优先发货","","宿舍用 家用 其他/other 户外","","","","{""功能"": ""收纳"", ""品牌"": ""trozk"", ""型号"": ""TC02"", ""适用场景"": ""宿舍用 家用 其他/other 户外"", ""颜色分类"": ""代写贺卡(须备注或留言提供文字内容） 第二代45W氮化镓快充【赠魔术贴】 收藏加购优先发货""}","2026-07-09 18:01:52","success",""
"taobao","856187846801","游戏机排插","https://detail.tmall.com/item.htm?abbucket=7&id=856187846801&mi_id=0000aYlU5czXO30qXDDW4Ed0rTu0bohHrIeXlIPl4a79ogQ&ns=1&priceTId=2147850917835909736052911e0fe9&skuId=6198390771953&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%223e4cdfc5b2786b76613578afed14906b%22%7D&xxc=taobaoSearch","公牛插板拖线板电脑专用插排桌面接线板宿舍电竞插座pdu机柜排插 过载保护 机柜PDU 国标","公牛插板拖线板电脑专用插排桌面接线板宿舍电竞插座pdu机柜排插-tmall.com天猫","¥ 62","店铺优惠后￥62.9优惠前￥74","13年老店 公牛宇博专卖店","https://store.taobao.com/category.htm?appUid=RAzN8HWPx75mzDrxtLpnnzhMXLSnofuMqiGe5oWEnLWsGB7Z8sf&spm=a21n57.1.item.3","湖北","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1685448034/O1CN01JUpTVT29Dd0ND3WlD_!!4611686018427381090-0-item_pic.jpg_460x460q90.jpg_.webp","P106E","BULL/公牛","","","","★店长推荐★暗夜黑】六插位【过载保护】全长2.02米【送免钉贴.】P106E ★店长推荐★暗夜黑】八插位【过载保护】全长2.11米【送免钉贴.】黑色P108E 暗夜黑】六插位【过载保护】全长3.23米【送免钉贴.】P106E 暗夜黑】八插位【过载保护】全长3.32米【送免钉贴.】黑色P108E 暗夜黑】六插位【过载保护】全长5.23米【送免钉贴.】P106E 暗夜黑】八插位【过载保护】全长5.32米【送免钉贴.】黑色P108E 【防雷黑色+过载保护】六插位-P106ET 全长1.8m【送免钉贴.】 【防雷黑色+过载保护】八插位-P108ET 全长1.8m【送免钉贴.】 暗夜黑】20w快充 六插位-P106EQ20 全长1.8m【送免钉贴.】 暗夜黑】20w快充 八插位-P108EQ20--1.8m【送免钉贴.】 暗夜黑】30w快充 六插位-P106EQ30 全长1.8m【送免钉贴.】 远山灰】30w快充 六插位-P106EQ30 全长1.8m【送免钉贴.】 ★店长推荐★六插位【过载保护】全长2米【送免钉贴.】P106E ★店长推荐★八插位【过载保护】全长2.09米【送免钉贴.】P108E 远山灰】六插位【过载保护】-P106E 全长3.23m【送免钉贴.】 远山灰】六插位【过载保护】-P106E 全长5.23m【送免钉贴.】 远山灰】八插位【过载保护】-P108E 全长3.32m【送免钉贴.】 远山灰】八插位【过载保护】-P108E 全长5.32m【送免钉贴.】 【防雷+过载保护】六插位-P106ET 全长2.02m【送免钉贴.】 【防雷+过载保护】六插位-P106ET 全长3.23m【送免钉贴.】 【防雷+过载保护】六插位-P106ET 全长5.23m【送免钉贴.】 【防雷+过载保护】八插位-P108ET 全长2.09m【送免钉贴.】 【防雷+过载保护】八插位-P108ET 全长3.32m【送免钉贴.】 【防雷+过载保护】八插位-P108ET 全长5.32m【送免钉贴.】 远山灰】20w快充 六插位-P106EQ20 全长2.09m【送免钉贴.】 远山灰】20w快充 六插位-P106EQ20 全长3.32m【送免钉贴.】 远山灰】20w快充 六插位-P106EQ20 全长5.32m【送免钉贴.】 远山灰】20w快充 八插位-P108EQ20--1.8m【送免钉贴.】 【铝合金材质+过载保护.】黑色六插位106E-1.8米 【铝合金材质+过载保护.】黑色八插位108E-1.8米 【暗夜黑】分控-六插位【过载保护】全长2.02米【送免钉贴.】P1063E 【暗夜黑】分控-八插位【过载保护】全长2.11米【送免钉贴.】P1083E 【远山灰】分控-八插位【过载保护】全长2.11米【送免钉贴.】P1083E 【远山灰】分控-六插位【过载保护】全长2.02米【送免钉贴.】P1063E 【桌面立式】黑色8插位【过载保护.】全长1.6米UL1008 【桌面立式USB款】8插位【过载保护.】黑色全长1.6米UL1008U 【桌面立式-20W快充】8插位【过载保护.】全长1.6米UL1008U2 【桌面立式】黑色12插位【过载保护.】全长1.6米UL1012 【桌面立式USB款】12插位【过载保护.】黑色全长1.6米UL1012U 【桌面立式-20W快充12插位【过载保护.】全长1.6米UL1012U2 【桌面立式】黑色16插位【过载保护.】全长1.6米UL1016 【桌面立式USB款】16插位【过载保护.】黑色全长1.6米UL1016U 【桌面立式-20W快充16插位【过载保护.】全长1.6米UL1016U2 【桌面立式】白色8插位【过载保护.】全长1.6米UL1008 【桌面立式USB款】白色8插位【过载保护.】全长1.6米UL1008U 【桌面立式】白色12插位【过载保护.】全长1.6米UL1012 【桌面立式USB款】白色12插位【过载保护.】全长1.6米UL1012U 【桌面立式】白色16插位【过载保护.】全长1.6米UL1016 【桌面立式USB款】白色16插位【过载保护.】全长1.6米UL1016U","","机柜PDU","","","","{""功能"": ""过载保护"", ""品牌"": ""BULL/公牛"", ""型号"": ""P106E"", ""适用场景"": ""机柜PDU"", ""颜色分类"": ""★店长推荐★暗夜黑】六插位【过载保护】全长2.02米【送免钉贴.】P106E ★店长推荐★暗夜黑】八插位【过载保护】全长2.11米【送免钉贴.】黑色P108E 暗夜黑】六插位【过载保护】全长3.23米【送免钉贴.】P106E 暗夜黑】八插位【过载保护】全长3.32米【送免钉贴.】黑色P108E 暗夜黑】六插位【过载保护】全长5.23米【送免钉贴.】P106E 暗夜黑】八插位【过载保护】全长5.32米【送免钉贴.】黑色P108E 【防雷黑色+过载保护】六插位-P106ET 全长1.8m【送免钉贴.】 【防雷黑色+过载保护】八插位-P108ET 全长1.8m【送免钉贴.】 暗夜黑】20w快充 六插位-P106EQ20 全长1.8m【送免钉贴.】 暗夜黑】20w快充 八插位-P108EQ20--1.8m【送免钉贴.】 暗夜黑】30w快充 六插位-P106EQ30 全长1.8m【送免钉贴.】 远山灰】30w快充 六插位-P106EQ30 全长1.8m【送免钉贴.】 ★店长推荐★六插位【过载保护】全长2米【送免钉贴.】P106E ★店长推荐★八插位【过载保护】全长2.09米【送免钉贴.】P108E 远山灰】六插位【过载保护】-P106E 全长3.23m【送免钉贴.】 远山灰】六插位【过载保护】-P106E 全长5.23m【送免钉贴.】 远山灰】八插位【过载保护】-P108E 全长3.32m【送免钉贴.】 远山灰】八插位【过载保护】-P108E 全长5.32m【送免钉贴.】 【防雷+过载保护】六插位-P106ET 全长2.02m【送免钉贴.】 【防雷+过载保护】六插位-P106ET 全长3.23m【送免钉贴.】 【防雷+过载保护】六插位-P106ET 全长5.23m【送免钉贴.】 【防雷+过载保护】八插位-P108ET 全长2.09m【送免钉贴.】 【防雷+过载保护】八插位-P108ET 全长3.32m【送免钉贴.】 【防雷+过载保护】八插位-P108ET 全长5.32m【送免钉贴.】 远山灰】20w快充 六插位-P106EQ20 全长2.09m【送免钉贴.】 远山灰】20w快充 六插位-P106EQ20 全长3.32m【送免钉贴.】 远山灰】20w快充 六插位-P106EQ20 全长5.32m【送免钉贴.】 远山灰】20w快充 八插位-P108EQ20--1.8m【送免钉贴.】 【铝合金材质+过载保护.】黑色六插位106E-1.8米 【铝合金材质+过载保护.】黑色八插位108E-1.8米 【暗夜黑】分控-六插位【过载保护】全长2.02米【送免钉贴.】P1063E 【暗夜黑】分控-八插位【过载保护】全长2.11米【送免钉贴.】P1083E 【远山灰】分控-八插位【过载保护】全长2.11米【送免钉贴.】P1083E 【远山灰】分控-六插位【过载保护】全长2.02米【送免钉贴.】P1063E 【桌面立式】黑色8插位【过载保护.】全长1.6米UL1008 【桌面立式USB款】8插位【过载保护.】黑色全长1.6米UL1008U 【桌面立式-20W快充】8插位【过载保护.】全长1.6米UL1008U2 【桌面立式】黑色12插位【过载保护.】全长1.6米UL1012 【桌面立式USB款】12插位【过载保护.】黑色全长1.6米UL1012U 【桌面立式-20W快充12插位【过载保护.】全长1.6米UL1012U2 【桌面立式】黑色16插位【过载保护.】全长1.6米UL1016 【桌面立式USB款】16插位【过载保护.】黑色全长1.6米UL1016U 【桌面立式-20W快充16插位【过载保护.】全长1.6米UL1016U2 【桌面立式】白色8插位【过载保护.】全长1.6米UL1008 【桌面立式USB款】白色8插位【过载保护.】全长1.6米UL1008U 【桌面立式】白色12插位【过载保护.】全长1.6米UL1012 【桌面立式USB款】白色12插位【过载保护.】全长1.6米UL1012U 【桌面立式】白色16插位【过载保护.】全长1.6米UL1016 【桌面立式USB款】白色16插位【过载保护.】全长1.6米UL1016U""}","2026-07-09 18:01:52","success",""
"taobao","977195035585","游戏机电源线","https://item.taobao.com/item.htm?abbucket=7&id=977195035585&mi_id=00000xpzE9pCK8G4xcIn8PouHijyC5ZoxV6TarKQv9GtACM&ns=1&priceTId=2147850917835909843273514e0fe9&skuId=5934052137011&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%2298a10ad820211328a6ec72f1bd930fc1%22%7D&xxc=taobaoSearch","适用游戏机电源线外接线娃娃机电源线配件三脚插孔电源连接线 III类需要接地或接零 10A 3m","适用游戏机电源线外接线娃娃机电源线配件三脚插孔电源连接线","¥ 6","平台加补后￥6.44优惠前￥6.5","5年老店 办公家用电源线材配件齐全店","https://store.taobao.com/category.htm?appUid=RAzN8HWVt4jHVjGRv4EPshNdtScN1UgTpkc7AFsL66SKUXzKnoi&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2211141054402/O1CN01vMaHEe1iOAM12v1Z5_!!2211141054402.jpg_460x460q90.jpg_.webp","","无品牌/无注册商标","","","","黑色品字电源线","","","","","","{""品牌"": ""无品牌/无注册商标"", ""颜色分类"": ""黑色品字电源线""}","2026-07-09 18:01:52","success",""
"taobao","565148050415","游戏机电源线","https://item.taobao.com/item.htm?abbucket=7&id=565148050415&mi_id=0000GdaF5N7sz_7c4has4uXymw-GhMxr6nexg5CZ2asVnG0&ns=1&priceTId=2147850917835909843273514e0fe9&skuId=3741462206276&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%22278818d2833756e26eb18d843b3c5ec7%22%7D&xxc=taobaoSearch","游戏机电源线外接电源线娃娃机街机格斗机儿童月光宝盒电源线配件 6-14岁 月光 男女通用","游戏机电源线外接电源线娃娃机街机格斗机儿童月光宝盒电源线配件","¥ 8","平台加补后￥8.63优惠前￥8.8","13年老店 广州启程","https://store.taobao.com/category.htm?appUid=RAzN8HWX5h2b7U7iEmvDVyBH5XZJjtPBRfXJcGoLu7WZXyatLcy&spm=a21n57.1.item.3","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/672901556/O1CN01ymsbHZ1NMh3ekmYsk_!!672901556.jpg_460x460q90.jpg_.webp","006","广州启程动漫","0","","","1.8米电源线一条包邮,3米电源线一条包邮","","","6-14岁","其他","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""广州启程动漫"", ""适用年龄段"": ""6-14岁"", ""型号"": ""006"", ""设备种类"": ""其他"", ""控制系统"": ""0"", ""颜色分类"": ""1.8米电源线一条包邮,3米电源线一条包邮""}","2026-07-09 18:01:52","success",""
"taobao","670007136157","游戏机马达","https://item.taobao.com/item.htm?abbucket=7&id=670007136157&mi_id=0000qeoFGpoPu89NnefGh-wxtRT7CM1xIkcIfW9U8N81GQA&ns=1&priceTId=2147850917835909950724192e0fe9&skuId=4827114965718&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%2211db8c90c38bf4dbab1afe27b35a16e1%22%7D&xxc=taobaoSearch","游戏机出币马达售币机兑币机通用高速耐用数币马达八孔出币器 14-60岁 售币机 男女通用","游戏机出币马达售币机兑币机通用高速耐用数币马达八孔出币器","¥ 88","￥88","11年老店 肆伍陆动漫","https://store.taobao.com/category.htm?appUid=RAzN8HWXE6Nnvq3TokXhMSDvLaV43mRoiGXGJdSNRJr2UmnB2AD&spm=a21n57.1.item.2","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/726696584/O1CN01W5CClt1yVWh708Nds_!!726696584.png_460x460q90.jpg_.webp","BL-888","新发","售币机","","","八孔马达（常用款）,八孔马达（优质款）,售币机耐磨马达,售币机专用马达,售币机耐磨优质马达,港都八孔马达,宝莱售币机马达","中国大陆","游乐场","14-60岁","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""新发"", ""适用场景"": ""游乐场"", ""适用年龄段"": ""14-60岁"", ""型号"": ""BL-888"", ""设备种类"": ""其他"", ""控制系统"": ""售币机"", ""颜色分类"": ""八孔马达（常用款）,八孔马达（优质款）,售币机耐磨马达,售币机专用马达,售币机耐磨优质马达,港都八孔马达,宝莱售币机马达""}","2026-07-09 18:01:52","success",""
"taobao","548776911613","游戏机马达","https://item.taobao.com/item.htm?abbucket=7&id=548776911613&mi_id=0000SR6ou0uCX5gyA-1NQ42W55Oa02IDCHIDTZeZHQqsYWM&ns=1&priceTId=2147850917835909950724192e0fe9&skuId=4598028584928&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%2263be236db52ef47bd6bbc7454067ed48%22%7D&xxc=taobaoSearch","游戏机新发六孔220V小斗马达24V退币马达6孔马达出币器配件 6岁 男女通用","游戏机新发六孔220V小斗马达24V退币马达6孔马达出币器配件","¥ 60","￥60","12年老店 广州宝喜动漫配件","https://store.taobao.com/category.htm?appUid=RAzN8HWSJEC7mzpSPjCk24E5jSuNj71vzQGt9KZQt6oTvUX7jiy&spm=a21n57.1.item.3","广东","付款","https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/570115510/O1CN011Mxrss1qZdHsIuJ5z_!!570115510.jpg_460x460q90.jpg_.webp","马达","宝喜","","","","新发六孔马达220V,福明888六孔24V马达","中国大陆","","13岁,10岁,14岁,12岁,9岁,6岁,8岁,7岁,11岁","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""宝喜"", ""适用年龄段"": ""13岁,10岁,14岁,12岁,9岁,6岁,8岁,7岁,11岁"", ""型号"": ""马达"", ""设备种类"": ""其他"", ""颜色分类"": ""新发六孔马达220V,福明888六孔24V马达""}","2026-07-09 18:01:52","success",""
"taobao","35860912298","游戏机计数器","https://item.taobao.com/item.htm?abbucket=7&id=35860912298&mi_id=0000rZbdPI9YSs-Py6SAN1K1JpKoEQ1FXitxgQJ1A41s6Xw&ns=1&priceTId=2147850917835910057354814e0fe9&skuId=3423567250021&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22ec752c8278b9fca5fbeb61f9e9fb1260%22%7D&xxc=taobaoSearch","娃娃机计数器卡式螺丝固定6位数机械式投币器技术滚动式计数码表 8岁 男女通用","娃娃机计数器卡式螺丝固定6位数机械式投币器技术滚动式计数码表","¥ 4","￥4","13年老店 漫立方动漫配件1号店","https://store.taobao.com/category.htm?appUid=RAzN8HWYJsLHE3v95x4DyVMTSrp3xSpS3vKCC8PaSv1cZjV2Svm&spm=a21n57.1.item.2","广东","付款","https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/849610736/O1CN01amOXyK1HJ87d3xBJ6_!!849610736.jpg_460x460q90.jpg_.webp","计数器","漫立方","","","","螺丝固定：无端子,螺丝固定：带端子,卡式固定：无端子,卡式固定：带端子","","","8岁","","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""漫立方"", ""适用年龄段"": ""8岁"", ""型号"": ""计数器"", ""颜色分类"": ""螺丝固定：无端子,螺丝固定：带端子,卡式固定：无端子,卡式固定：带端子""}","2026-07-09 18:01:52","success",""
"taobao","595480182986","游戏机计数器","https://item.taobao.com/item.htm?abbucket=7&id=595480182986&mi_id=0000f_YCJnzm0SthCbc43kust4Zx-iTEA94e2WgQgOHdBeg&ns=1&priceTId=2147850917835910057354814e0fe9&skuId=4132244461429&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%221c65a80d7645dc075cbc598865ee2526%22%7D&xxc=taobaoSearch","游戏机配件电子计数器科林特8位双显计数码表游戏机电子码表特价 12-60岁 投币器 投币","游戏机配件电子计数器科林特8位双显计数码表游戏机电子码表特价","¥ 12","￥12.5","粤巨星1号店","https://store.taobao.com/category.htm?appUid=RAzN8HWUh6Sbf89qNyTNx5GqNxJT8C651uyinxFwCUGTy9KbgLZ&spm=a21n57.1.item.3","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/458271031/TB2Fe72b8U4h1JjSZFLXXaFMpXa_!!458271031.jpg_460x460q90.jpg_.webp","8位计数器","粤钜星","投币器","投币","动漫风","LC-0208A（不能清零）,LC-0208A（可以清零）","中国大陆","电玩城","12-60岁","娃娃机","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""粤钜星"", ""适用场景"": ""电玩城"", ""适用年龄段"": ""12-60岁"", ""设备种类"": ""娃娃机"", ""型号"": ""8位计数器"", ""支付方式"": ""投币"", ""控制系统"": ""投币器"", ""主题风格"": ""动漫风"", ""颜色分类"": ""LC-0208A（不能清零）,LC-0208A（可以清零）""}","2026-07-09 18:01:52","success",""
"taobao","777500471291","篮球机配件","https://item.taobao.com/item.htm?abbucket=7&id=777500471291&mi_id=0000aonlQd4l3DXSzf7QCGl4NPldCWi5zpnQ2Nk3muVndPE&ns=1&priceTId=2147850917835910165795394e0fe9&skuId=5486350879646&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22988041b81ca346005bf402a762d5dc08%22%7D&xxc=taobaoSearch","游戏机配件 世宇篮球争霸赛光眼 电机 点阵板数码板 炫动篮球配件 14-70岁 世宇篮球争霸赛 篮球机","游戏机配件 世宇篮球争霸赛光眼 电机 点阵板数码板 炫动篮球配件","¥ 15","￥15","7年老店 胜华科技","https://store.taobao.com/category.htm?appUid=RAzN8HWa7r6uwXfRnxvcJp4gJReV6yNJtZ5joMaXQBoe3qeJqHn&spm=a21n57.1.item.2","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2780273590/O1CN01kaBruZ1cOGogLej8R_!!2780273590.jpg_460x460q90.jpg_.webp","游戏机配件 世宇篮球争霸赛挡板光眼挡板五金电机扇形齿轮联杆","胜华科技","世宇篮球争霸赛","","","","","","14-70岁","篮球机","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""胜华科技"", ""适用年龄段"": ""14-70岁"", ""设备种类"": ""篮球机"", ""型号"": ""游戏机配件 世宇篮球争霸赛挡板光眼挡板五金电机扇形齿轮联杆"", ""控制系统"": ""世宇篮球争霸赛""}","2026-07-09 18:01:52","success",""
